text,label,file
"Kuinka toimialajohtaja johdetaan aluehallituksen ja hyvinvointialuejohtajan alaisuudessa?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu lasten, nuorten ja perheiden palvelujen toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja vastaa toimilansa taloudesta?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää terveydenhuollon palvelujen toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitoksen toiminnasta?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää valtionavun hakemisesta aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä terveydenhuollon palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu lasten, nuorten ja perheiden palvelujen toiminnasta?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti lasten, nuorten ja perheiden palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää terveydenhuollon palvelujen toimintaa koskevaan muistutukseen aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitoksen toiminnasta aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää EU-avustuksen hakemisesta lasten, nuorten ja perheiden palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä konsernipalvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti konsernipalvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu lasten, nuorten ja perheiden palvelujen toiminnasta Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti lasten, nuorten ja perheiden palvelujen toimialalla Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää terveydenhuollon palvelujen toimintaa koskevaan muistutukseen vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitoksen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu lasten, nuorten ja perheiden palvelujen toiminnasta vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti lasten, nuorten ja perheiden palvelujen toimialalla vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä terveydenhuollon palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitoksen toiminnasta vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitoksen toimialalla vanhusten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla lasten, nuorten ja perheiden palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä konsernipalvelujen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti konsernipalvelujen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitoksen toimialalla lasten, nuorten ja perheiden palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitoksen toiminnasta aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitoksen toimialalla aikuissosiaalityön ja vammaisten palvelujen toimialalla?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitoksen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitoksen toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitosten toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitosten toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitosten toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti terveydenhuollon palvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitosten toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja johdetaan hyvinvointialuestrategian mukaisesti Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja päättää pelastuslaitoksen toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan tehtävä konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtaja kehittää toimintaansa hyvinvointialuestrategian mukaisesti konsernipalvelujen toimialalla Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Kuinka toimialajohtaja päättää EU-avustuksen hakemisesta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Mistä kuuluu toimialajohtajan vastuu Keski-Uudenmaan pelastuslaitosten toiminnasta Keski-Uudenmaan pelastuslaitosten toimintaa koskevaan muistutukseen?", 1, ./chunks_hallinto/chunk2.txt
"Minkälainen on hyvinvointialueen puhevallan käyttö tuomioistuimessa?", 2, ./chunks_hallinto/chunk3.txt
"Mikä on hyvinvointialueen oikeudellisen edunvalvonnan merkitys?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen puhevallan käyttö velvollisuus vai vapaa valinta?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia toimivaltaisia henkilöitä on hyvinvointialueessa?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen puhevallan käyttö vaikuttaa oikeudelliseen tilanteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen puhevallan käyttö sidottu lailla vai määräyksillä?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia tutkimuslupa-asioita on hyvinvointialueessa?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää hyvinvointialueen toimialaan liittyvistä yhdistyksistä liittymisestä?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät tietosuojan ja tietoturvan järjestämisen?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen oikeudellinen edunvalvonta sidottu vain tuomioistuimiin vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia työryhmiä on hyvinvointialueessa ja kuka nimittää ne?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää hyvinvointialueen toimivaltaisen henkilön nimeämiseen kokouksiin?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen oikeudellinen edunvalvonta sidottu vain toimintaohjeisiin vai myös muihin asioihin?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät palvelussuhteen muutokset?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää hyvinvointialuejohtajan ja toimialajohtajien virkojen perustamisesta ja lakkauttamisesta?", 2, ./chunks_hallinto/chunk3.txt
"Onko pelastuslautakuntaa koskevat asiat sidottu vain 25 §:n mukaisesti vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia muutoksia on hyvinvointialueessa palvelussuhteen suhteen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkanimikkeen muuttamisesta?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialuejohtajan viran kelpoisuusvaatimukset sidottu vain aluevaltuuston päätöksiin vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät virkanimikkeen muuttamisen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää pelastuslaitosta koskevan asian?", 2, ./chunks_hallinto/chunk3.txt
"Onko aluevaltuusto sidottu vain hyvinvointialuejohtajan viran kelpoisuusvaatimukseen vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia virkoja on hyvinvointialueessa ja kuka nimittää ne?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkasuhteen muuttamisesta työsuhteeksi?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen oikeudellinen edunvalvonta sidottu vain viran siirtämiseen vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät viran siirtämisen toiselle toimialalle?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteen muutoksen?", 2, ./chunks_hallinto/chunk3.txt
"Onko aluehallitus sidottu vain hyvinvointialuejohtajan viran kelpoisuusvaatimukseen vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia toimivaltaisia henkilöitä on aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkanimikkeen muuttamisen aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Onko pelastuslautakuntaa koskevat asiat sidottu vain 25 §:n mukaisesti vai myös muihin tilanteisiin?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät palvelussuhteen muutokset aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkasuhteen muuttamisesta työsuhteeksi aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen oikeudellinen edunvalvonta sidottu vain viran siirtämiseen vai myös muihin tilanteisiin aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Minkälaisia virkoja on aluehallituksessa ja kuka nimittää ne?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää hyvinvointialuejohtajan ja toimialajohtajien virkojen perustamisesta ja lakkauttamisesta aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Onko aluevaltuusto sidottu vain hyvinvointialuejohtajan viran kelpoisuusvaatimukseen vai myös muihin tilanteisiin aluehallituksessa?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät palvelussuhteen muutokset aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkanimikkeen muuttamisen aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Onko pelastuslautakuntaa koskevat asiat sidottu vain 25 §:n mukaisesti vai myös muihin tilanteisiin aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialueen toimivaltaiset henkilöt määrittävät viran siirtämisen toiselle toimialalle aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteen muutoksen aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Onko hyvinvointialueen oikeudellinen edunvalvonta sidottu vain viran siirtämiseen vai myös muihin tilanteisiin aluevaltuustossa?", 2, ./chunks_hallinto/chunk3.txt
"Mikäli viranomainen päättää palvelussuhteen muutoksen, mikä on sen peruste?", 3, ./chunks_hallinto/chunk4.txt
"Kuka päättää palvelussuhteen muuttamisesta osa-aikaiseksi?", 3, ./chunks_hallinto/chunk4.txt
"Mitkä ovat virkasuhteen muuttamisen työsuhteeksi edellytykset?", 3, ./chunks_hallinto/chunk4.txt
"Mikä on aluevaltuuston rooli viran siirtämiseen liittyvissä asioissa?", 3, ./chunks_hallinto/chunk4.txt
"Kuka päättää viranhaltijan virotoimitusvelvollisuuden muutoksessa?", 3, ./chunks_hallinto/chunk4.txt
"Mitkä ovat palvelussuhteen ottavan viranomaismen tehtävät?", 3, ./chunks_hallinto/chunk4.txt
"Mikä on hyvinvointialuejohtajan rooli viran siirtämiseen liittyvissä asioissa?", 3, ./chunks_hallinto/chunk4.txt
"Kuka päättää viranhaltijan siirtämisen toiseen virkaan päättymisestä?", 3, ./chunks_hallinto/chunk4.txt
"Mitkä ovat aluehallituksen tehtävät ja toimivalta hyvinvointialueen toiminnassa?", 3, ./chunks_hallinto/chunk4.txt
"Mikä on aluehallituksen rooli järjestämisvastuun toteutumiseen liittyvissä asioissa?", 3, ./chunks_hallinto/chunk4.txt
"Kuka päättää osakeyhtiön perustamisesta hyvinvointialueella?", 3, ./chunks_hallinto/chunk4.txt
"Mitkä ovat henkilöstöpolitiikan yleisperiaatteet hyvinvointialueella?", 3, ./chunks_hallinto/chunk4.txt
"Mikä on aluehallituksen rooli palveluiden myyntihinnoitteiden vahvistamisessa?", 3, ./chunks_hallinto/chunk4.txt
"Kuka päättää arkistotoimen järjestämiseen liittyvissä asioissa?", 3, ./chunks_hallinto/chunk4.txt
