text,label,file
"Miten toimialajohtajan tehtävät ja toimivalta kuvaavat?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on Lasten, nuorten ja perheiden palvelujen toimialajärjestelmässä lasten, nuorten ja perheiden palvelujen toimialajohtaja?", 1, ./chunks_hallinto/chunk2.txt
"Miten aikuissosiaalityön ja vammaisten palvelujen toimialaorganisaatio on rakennettu?", 1, ./chunks_hallinto/chunk2.txt
"Mitä tehtäviä vanhusten palvelujen toimialajärjestelmässä vanhusten palvelujen toimialajohtaja hoitaa?", 1, ./chunks_hallinto/chunk2.txt
"Kuka on Konsernipalvelujen toimialajärjestelmässä konsernipalvelujen toimialajohtaja?", 1, ./chunks_hallinto/chunk2.txt
"Miten terveydenhuollon palvelujen toimialaorganisaatio on rakennettu?", 1, ./chunks_hallinto/chunk2.txt
"Mitä tehtäviä pelastusjohtajalla on Keski-Uudenmaan pelastuslaitoksessa?", 1, ./chunks_hallinto/chunk2.txt
"Miten toimialajohtajan toimivalta ja -tehtävät kuvaavat hyvinvointialuestrategian toteutumista?", 1, ./chunks_hallinto/chunk2.txt
"Mikä on toimialajohtajan vastuu aluehallituksen ja hyvinvointialuejohtajan alaisuudessa?", 1, ./chunks_hallinto/chunk2.txt
"Miten sopimuksista, sitoumuksista ja hankinnoista päättäminen kuuluu toimialajohtajan tehtäviin?", 1, ./chunks_hallinto/chunk2.txt
"Kuka vastaa valtionavun hakemisesta ja muutoksen hakemisesta sitä koskevaan päätökseen?", 1, ./chunks_hallinto/chunk2.txt
"Miten EU-avustuksen hakeminen kuuluu toimialajohtajan tehtäviin?", 1, ./chunks_hallinto/chunk2.txt
"Mitä tehtäviä toimialaansa koskeviin hankkeisiin osallistumisesta on toimialajohtajalla?", 1, ./chunks_hallinto/chunk2.txt
"Miten vastaus antaminen toimialansa toimintaa koskevaan muistutukseen kuuluu toimialajohtajan tehtäviin?", 1, ./chunks_hallinto/chunk2.txt
"Minkälaisia erityiskäsityksiä on annettu toimialajohtajan tehtävissä?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Miten otetaan huomioon, mitä erikseen on säädetty tai määrätty?", 2, ./chunks_hallinto/chunk3.txt
"Mikä on hyvinvointialuejohtajan tehtäväksi kuuluvaa viran kelpoisuusvaatimuksista päättämistä?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Palvelussuhdetta koskevista muutoksista kuka päättää?", 2, ./chunks_hallinto/chunk3.txt
"Miten palvelussuhteen muuttaminen työsuhteeksi toteutetaan?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää virkasuhteen muuttamisesta osa-aikaiseksi?", 2, ./chunks_hallinto/chunk3.txt
"Miten virantoimitusvelvollisuuden muuttaminen toteutetaan?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viranhaltijan siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää hyvinvointialuejohtaja 76 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mikä on Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää hyvinvointialuejohtaja 76 §:n mukaisesti alaistensa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä alaistensa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti alaistensa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää alaistensa osalta viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen alaistensa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää alaistansa osalta viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista alaistensa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti alaistansa osalta?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää hyvinvointialuejohtaja 76 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Miten hyvinvointialuejohtaja päättää viran kelpoisuusvaatimuksista?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää muutoksista muissa virkojen kelpoisuusvaatimuksissa?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Miten toimialajohtaja päättää 76 §:n mukaisesti viranhaltijoiden muutoksista?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Pelastuslautakunta 25 §:n mukaisesti?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää aluevaltuuston ja aluehallinnon tehtäviä?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslaitos liitettiin Pelastuslautakuntaan?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää Palvelussuhteeseen ottava viranomainen?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää siirroista toimialalta toiselle?", 2, ./chunks_hallinto/chunk3.txt
"Miten pelastuslautakunta liitettiin Pelastuksen tehtäviin?", 2, ./chunks_hallinto/chunk3.txt
"Kuka päättää viran siirtämisestä toiseen virkasuhteeseen?", 2, ./chunks_hallinto/chunk3.txt
"Mitkä asiat päättää aluevaltuusto ja aluehallitus?", 2, ./chunks_hallinto/chunk3.txt
